Generators,Resources,Periods,Problem size,Generated energy variable annealer,Commitment variable annealer,Start variable annealer,Shut variable annealer,Operational cost annealer,QPU access time,QPU charge time,QPU run time
3,natural_gas_fired_combined_cycle,17,576,30.0,1.0,,,1382085.7358000008,32046,5000000,5043024
3,natural_gas_fired_combined_cycle,18,576,30.0,1.0,,,1382085.7358000008,32046,5000000,5043024
3,natural_gas_fired_combined_cycle,19,576,30.0,1.0,,,1382085.7358000008,32046,5000000,5043024
3,natural_gas_fired_combined_cycle,2,576,30.0,1.0,,,1382085.7358000008,32046,5000000,5043024
3,natural_gas_fired_combined_cycle,20,576,30.0,1.0,,,1382085.7358000008,32046,5000000,5043024
3,natural_gas_fired_combined_cycle,21,576,0.0,0.0,,,1382085.7358000008,32046,5000000,5043024
3,natural_gas_fired_combined_cycle,22,576,30.0,1.0,,,1382085.7358000008,32046,5000000,5043024
3,natural_gas_fired_combined_cycle,23,576,0.0,0.0,,,1382085.7358000008,32046,5000000,5043024
3,natural_gas_fired_combined_cycle,3,576,30.0,1.0,,,1382085.7358000008,32046,5000000,5043024
3,natural_gas_fired_combined_cycle,4,576,30.0,1.0,,,1382085.7358000008,32046,5000000,5043024
3,natural_gas_fired_combined_cycle,5,576,30.0,1.0,,,1382085.7358000008,32046,5000000,5043024
3,natural_gas_fired_combined_cycle,6,576,30.0,1.0,,,1382085.7358000008,32046,5000000,5043024
3,natural_gas_fired_combined_cycle,7,576,17.0,1.0,,,1382085.7358000008,32046,5000000,5043024
3,natural_gas_fired_combined_cycle,8,576,17.0,1.0,,,1382085.7358000008,32046,5000000,5043024
3,natural_gas_fired_combined_cycle,9,576,17.0,1.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,0,576,49.0,1.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,1,576,49.0,1.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,10,576,25.0,1.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,11,576,0.0,0.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,12,576,25.0,1.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,13,576,49.0,1.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,14,576,49.0,1.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,15,576,49.0,1.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,16,576,49.0,1.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,17,576,49.0,1.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,18,576,49.0,1.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,19,576,49.0,1.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,2,576,49.0,1.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,20,576,49.0,1.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,21,576,49.0,1.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,22,576,49.0,1.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,23,576,49.0,1.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,3,576,49.0,1.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,4,576,49.0,1.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,5,576,0.0,0.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,6,576,49.0,1.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,7,576,25.0,1.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,8,576,25.0,1.0,,,1382085.7358000008,32046,5000000,5043024
4,natural_gas_fired_combined_cycle,9,576,25.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,0,576,570.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,1,576,570.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,10,576,552.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,11,576,439.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,12,576,479.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,13,576,570.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,14,576,570.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,15,576,570.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,16,576,570.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,17,576,570.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,18,576,570.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,19,576,570.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,2,576,570.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,20,576,570.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,21,576,570.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,22,576,570.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,23,576,570.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,3,576,570.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,4,576,570.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,5,576,570.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,6,576,570.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,7,576,500.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,8,576,340.0,1.0,,,1382085.7358000008,32046,5000000,5043024
5,natural_gas_fired_combined_cycle,9,576,477.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,0,576,274.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,1,576,336.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,10,576,150.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,11,576,150.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,12,576,150.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,13,576,257.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,14,576,236.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,15,576,336.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,16,576,280.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,17,576,284.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,18,576,336.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,19,576,336.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,2,576,336.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,20,576,322.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,21,576,278.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,22,576,244.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,23,576,288.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,3,576,336.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,4,576,336.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,5,576,238.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,6,576,171.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,7,576,150.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,8,576,150.0,1.0,,,1382085.7358000008,32046,5000000,5043024
6,natural_gas_fired_combined_cycle,9,576,150.0,1.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,0,576,261.0,1.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,1,576,336.0,1.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,10,576,0.0,0.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,11,576,150.0,1.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,12,576,0.0,0.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,13,576,0.0,0.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,14,576,152.0,1.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,15,576,157.0,1.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,16,576,228.0,1.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,17,576,324.0,1.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,18,576,290.0,1.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,19,576,336.0,1.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,2,576,336.0,1.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,20,576,279.0,1.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,21,576,253.0,1.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,22,576,232.0,1.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,23,576,172.0,1.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,3,576,336.0,1.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,4,576,336.0,1.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,5,576,297.0,1.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,6,576,170.0,1.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,7,576,150.0,1.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,8,576,150.0,1.0,,,1382085.7358000008,32046,5000000,5043024
7,natural_gas_fired_combined_cycle,9,576,0.0,0.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,0,576,74.0,1.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,1,576,91.0,1.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,10,576,74.0,1.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,11,576,74.0,1.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,12,576,74.0,1.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,13,576,0.0,0.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,14,576,74.0,1.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,15,576,74.0,1.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,16,576,74.0,1.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,17,576,74.0,1.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,18,576,74.0,1.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,19,576,91.0,1.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,2,576,91.0,1.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,20,576,74.0,1.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,21,576,74.0,1.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,22,576,74.0,1.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,23,576,74.0,1.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,3,576,91.0,1.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,4,576,74.0,1.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,5,576,74.0,1.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,6,576,74.0,1.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,7,576,0.0,0.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,8,576,0.0,0.0,,,1382085.7358000008,32046,5000000,5043024
8,natural_gas_fired_combustion_turbine,9,576,0.0,0.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,0,576,25.0,1.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,1,576,49.0,1.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,10,576,0.0,0.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,11,576,25.0,1.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,12,576,0.0,0.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,13,576,25.0,1.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,14,576,25.0,1.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,15,576,25.0,1.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,16,576,25.0,1.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,17,576,25.0,1.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,18,576,25.0,1.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,19,576,49.0,1.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,2,576,49.0,1.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,20,576,25.0,1.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,21,576,25.0,1.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,22,576,25.0,1.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,23,576,25.0,1.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,3,576,49.0,1.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,4,576,26.0,1.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,5,576,25.0,1.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,6,576,0.0,0.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,7,576,0.0,0.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,8,576,25.0,1.0,,,1382085.7358000008,32046,5000000,5043024
9,natural_gas_fired_combustion_turbine,9,576,25.0,1.0,,,1382085.7358000008,32046,5000000,5043024
0,biomass,0,600,21.0,,,,1293139.630399999,16010,5000000,5002654
0,biomass,1,600,21.0,,,,1293139.630399999,16010,5000000,5002654
0,biomass,10,600,21.0,,,,1293139.630399999,16010,5000000,5002654
0,biomass,11,600,21.0,,,,1293139.630399999,16010,5000000,5002654
0,biomass,12,600,21.0,,,,1293139.630399999,16010,5000000,5002654
0,biomass,13,600,21.0,,,,1293139.630399999,16010,5000000,5002654
0,biomass,14,600,21.0,,,,1293139.630399999,16010,5000000,5002654
0,biomass,15,600,21.0,,,,1293139.630399999,16010,5000000,5002654
0,biomass,16,600,21.0,,,,1293139.630399999,16010,5000000,5002654
0,biomass,17,600,21.0,,,,1293139.630399999,16010,5000000,5002654
0,biomass,18,600,21.0,,,,1293139.630399999,16010,5000000,5002654
0,biomass,19,600,21.0,,,,1293139.630399999,16010,5000000,5002654
0,biomass,2,600,21.0,,,,1293139.630399999,16010,5000000,5002654
0,biomass,20,600,21.0,,,,1293139.630399999,16010,5000000,5002654
0,biomass,21,600,21.0,,,,1293139.630399999,16010,5000000,5002654
0,biomass,22,600,21.0,,,,1293139.630399999,16010,5000000,5002654
0,biomass,23,600,21.0,,,,1293139.630399999,16010,5000000,5002654
0,biomass,3,600,21.0,,,,1293139.630399999,16010,5000000,5002654
0,biomass,4,600,21.0,,,,1293139.630399999,16010,5000000,5002654
0,biomass,5,600,21.0,,,,1293139.630399999,16010,5000000,5002654
0,biomass,6,600,21.0,,,,1293139.630399999,16010,5000000,5002654
0,biomass,7,600,21.0,,,,1293139.630399999,16010,5000000,5002654
0,biomass,8,600,21.0,,,,1293139.630399999,16010,5000000,5002654
0,biomass,9,600,21.0,,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,0,600,0.0,0.0,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,1,600,48.0,1.0,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,10,600,22.0,1.0,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,11,600,22.0,1.0,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,12,600,22.0,1.0,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,13,600,22.0,1.0,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,14,600,22.0,1.0,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,15,600,22.0,1.0,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,16,600,22.0,1.0,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,17,600,22.0,1.0,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,18,600,22.0,1.0,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,19,600,0.0,0.0,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,2,600,48.0,1.0,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,20,600,22.0,1.0,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,21,600,22.0,1.0,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,22,600,22.0,1.0,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,23,600,22.0,1.0,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,3,600,48.0,1.0,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,4,600,44.0,1.0,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,5,600,22.0,1.0,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,6,600,22.0,1.0,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,7,600,22.0,1.0,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,8,600,22.0,1.0,,,1293139.630399999,16010,5000000,5002654
10,natural_gas_fired_combustion_turbine,9,600,22.0,1.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,0,600,34.0,1.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,1,600,34.0,1.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,10,600,0.0,0.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,11,600,0.0,0.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,12,600,34.0,1.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,13,600,0.0,0.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,14,600,34.0,1.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,15,600,34.0,1.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,16,600,0.0,0.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,17,600,34.0,1.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,18,600,0.0,0.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,19,600,0.0,0.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,2,600,34.0,1.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,20,600,34.0,1.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,21,600,0.0,0.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,22,600,0.0,0.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,23,600,34.0,1.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,3,600,34.0,1.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,4,600,0.0,0.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,5,600,34.0,1.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,6,600,0.0,0.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,7,600,0.0,0.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,8,600,34.0,1.0,,,1293139.630399999,16010,5000000,5002654
11,natural_gas_fired_combustion_turbine,9,600,0.0,0.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,0,600,91.0,1.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,1,600,96.0,1.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,10,600,0.0,0.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,11,600,91.0,1.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,12,600,0.0,0.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,13,600,0.0,0.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,14,600,91.0,1.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,15,600,91.0,1.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,16,600,91.0,1.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,17,600,91.0,1.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,18,600,0.0,0.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,19,600,93.0,1.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,2,600,96.0,1.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,20,600,91.0,1.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,21,600,91.0,1.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,22,600,0.0,0.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,23,600,91.0,1.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,3,600,96.0,1.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,4,600,96.0,1.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,5,600,91.0,1.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,6,600,91.0,1.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,7,600,0.0,0.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,8,600,0.0,0.0,,,1293139.630399999,16010,5000000,5002654
12,natural_gas_fired_combustion_turbine,9,600,91.0,1.0,,,1293139.630399999,16010,5000000,5002654
13,natural_gas_fired_combustion_turbine,0,600,3.0,1.0,,,1293139.630399999,16010,5000000,5002654
13,natural_gas_fired_combustion_turbine,1,600,3.0,1.0,,,1293139.630399999,16010,5000000,5002654
13,natural_gas_fired_combustion_turbine,10,600,3.0,1.0,,,1293139.630399999,16010,5000000,5002654
13,natural_gas_fired_combustion_turbine,11,600,3.0,1.0,,,1293139.630399999,16010,5000000,5002654
13,natural_gas_fired_combustion_turbine,12,600,3.0,1.0,,,1293139.630399999,16010,5000000,5002654
13,natural_gas_fired_combustion_turbine,13,600,3.0,1.0,,,1293139.630399999,16010,5000000,5002654
13,natural_gas_fired_combustion_turbine,14,600,3.0,1.0,,,1293139.630399999,16010,5000000,5002654
13,natural_gas_fired_combustion_turbine,15,600,3.0,1.0,,,1293139.630399999,16010,5000000,5002654
13,natural_gas_fired_combustion_turbine,16,600,3.0,1.0,,,1293139.630399999,16010,5000000,5002654
13,natural_gas_fired_combustion_turbine,17,600,3.0,1.0,,,1293139.630399999,16010,5000000,5002654
13,natural_gas_fired_combustion_turbine,18,600,3.0,1.0,,,1293139.630399999,16010,5000000,5002654
13,natural_gas_fired_combustion_turbine,19,600,3.0,1.0,,,1293139.630399999,16010,5000000,5002654
13,natural_gas_fired_combustion_turbine,2,600,3.0,1.0,,,1293139.630399999,16010,5000000,5002654
13,natural_gas_fired_combustion_turbine,20,600,3.0,1.0,,,1293139.630399999,16010,5000000,5002654
13,natural_gas_fired_combustion_turbine,21,600,3.0,1.0,,,1293139.630399999,16010,5000000,5002654
13,natural_gas_fired_combustion_turbine,22,600,3.0,1.0,,,1293139.630399999,16010,5000000,5002654
13,natural_gas_fired_combustion_turbine,23,600,3.0,1.0,,,1293139.630399999,16010,5000000,5002654
13,natural_gas_fired_combustion_turbine,3,600,3.0,1.0,,,1293139.630399999,16010,5000000,5002654
13,natural_gas_fired_combustion_turbine,4,600,0.0,0.0,,,1293139.630399999,16010,5000000,5002654
