Generator,Resource,Time,Size,Variables,Generated Energy annealer,Status annealer,Cost annealer,QPU access time [s],QPU charge time [s],QPU run time [s],Generated Energy classical,Generator status classical,Classical cost,Classical execution time [s],Iteration
8,natural_gas_fired_combustion_turbine,0,432,864,0.0,0.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
8,natural_gas_fired_combustion_turbine,1,432,864,74.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
8,natural_gas_fired_combustion_turbine,10,432,864,75.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
8,natural_gas_fired_combustion_turbine,11,432,864,0.0,0.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
8,natural_gas_fired_combustion_turbine,12,432,864,74.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
8,natural_gas_fired_combustion_turbine,13,432,864,0.0,0.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
8,natural_gas_fired_combustion_turbine,14,432,864,74.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
8,natural_gas_fired_combustion_turbine,15,432,864,74.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
8,natural_gas_fired_combustion_turbine,16,432,864,0.0,0.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
8,natural_gas_fired_combustion_turbine,17,432,864,74.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
8,natural_gas_fired_combustion_turbine,18,432,864,74.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
8,natural_gas_fired_combustion_turbine,19,432,864,74.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
8,natural_gas_fired_combustion_turbine,2,432,864,-0.0,0.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
8,natural_gas_fired_combustion_turbine,20,432,864,74.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
8,natural_gas_fired_combustion_turbine,21,432,864,74.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
8,natural_gas_fired_combustion_turbine,22,432,864,0.0,0.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
8,natural_gas_fired_combustion_turbine,23,432,864,74.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
8,natural_gas_fired_combustion_turbine,3,432,864,74.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
8,natural_gas_fired_combustion_turbine,4,432,864,74.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
8,natural_gas_fired_combustion_turbine,5,432,864,74.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
8,natural_gas_fired_combustion_turbine,6,432,864,0.0,0.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
8,natural_gas_fired_combustion_turbine,7,432,864,0.0,0.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
8,natural_gas_fired_combustion_turbine,8,432,864,78.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
8,natural_gas_fired_combustion_turbine,9,432,864,0.0,0.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,0,432,864,25.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,1,432,864,25.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,10,432,864,49.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,11,432,864,49.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,12,432,864,25.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,13,432,864,25.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,14,432,864,25.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,15,432,864,25.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,16,432,864,25.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,17,432,864,25.0,1.0,751268.3446000007,0.032031,5.0,5.426022,28.0,1.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,18,432,864,25.0,1.0,751268.3446000007,0.032031,5.0,5.426022,49.0,1.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,19,432,864,25.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,2,432,864,25.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,20,432,864,25.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,21,432,864,-0.0,0.0,751268.3446000007,0.032031,5.0,5.426022,49.0,1.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,22,432,864,25.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,23,432,864,0.0,0.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,3,432,864,25.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,4,432,864,25.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,5,432,864,25.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,6,432,864,49.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,7,432,864,28.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,8,432,864,45.0,1.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
9,natural_gas_fired_combustion_turbine,9,432,864,0.0,0.0,751268.3446000007,0.032031,5.0,5.426022,0.0,0.0,609487.9963999998,0.2448930279997512,0
10,natural_gas_fired_combustion_turbine,0,456,912,38.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
10,natural_gas_fired_combustion_turbine,1,456,912,22.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
10,natural_gas_fired_combustion_turbine,10,456,912,22.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
10,natural_gas_fired_combustion_turbine,11,456,912,47.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
10,natural_gas_fired_combustion_turbine,12,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
10,natural_gas_fired_combustion_turbine,13,456,912,22.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
10,natural_gas_fired_combustion_turbine,14,456,912,22.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
10,natural_gas_fired_combustion_turbine,15,456,912,22.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
10,natural_gas_fired_combustion_turbine,16,456,912,22.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
10,natural_gas_fired_combustion_turbine,17,456,912,22.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
10,natural_gas_fired_combustion_turbine,18,456,912,22.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
10,natural_gas_fired_combustion_turbine,19,456,912,22.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
10,natural_gas_fired_combustion_turbine,2,456,912,22.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
10,natural_gas_fired_combustion_turbine,20,456,912,36.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
10,natural_gas_fired_combustion_turbine,21,456,912,22.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
10,natural_gas_fired_combustion_turbine,22,456,912,22.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
10,natural_gas_fired_combustion_turbine,23,456,912,22.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
10,natural_gas_fired_combustion_turbine,3,456,912,22.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
10,natural_gas_fired_combustion_turbine,4,456,912,22.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
10,natural_gas_fired_combustion_turbine,5,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
10,natural_gas_fired_combustion_turbine,6,456,912,22.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
10,natural_gas_fired_combustion_turbine,7,456,912,22.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
10,natural_gas_fired_combustion_turbine,8,456,912,22.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
10,natural_gas_fired_combustion_turbine,9,456,912,48.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,0,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,1,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,10,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,11,456,912,34.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,12,456,912,34.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,13,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,14,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,15,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,16,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,17,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,18,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,19,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,2,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,20,456,912,34.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,21,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,22,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,23,456,912,34.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,3,456,912,34.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,4,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,5,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,6,456,912,34.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,7,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,8,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
11,natural_gas_fired_combustion_turbine,9,456,912,34.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,0,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,1,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,10,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,11,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,12,456,912,93.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,13,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,14,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,15,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,16,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,17,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,18,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,19,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,2,456,912,91.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,20,456,912,96.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,21,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,22,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,23,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,3,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,4,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,5,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,6,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,7,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,8,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
12,natural_gas_fired_combustion_turbine,9,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,0,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,1,456,912,3.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,10,456,912,3.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,11,456,912,3.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,12,456,912,3.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,13,456,912,3.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,14,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,15,456,912,3.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,16,456,912,3.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,17,456,912,3.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,18,456,912,3.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,19,456,912,3.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,2,456,912,3.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,20,456,912,3.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,21,456,912,3.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,22,456,912,3.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,23,456,912,3.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,3,456,912,3.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,4,456,912,3.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,5,456,912,3.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,6,456,912,3.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,7,456,912,3.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,8,456,912,3.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
13,natural_gas_fired_combustion_turbine,9,456,912,3.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,0,456,912,14.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,1,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,10,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,11,456,912,14.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,12,456,912,14.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,13,456,912,14.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,14,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,15,456,912,14.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,16,456,912,14.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,17,456,912,14.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,18,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,19,456,912,14.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,2,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,20,456,912,14.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,21,456,912,14.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,22,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,23,456,912,14.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,3,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,4,456,912,14.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,5,456,912,14.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,6,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,7,456,912,14.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,8,456,912,0.0,0.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
14,natural_gas_fired_combustion_turbine,9,456,912,14.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
15,natural_gas_fired_combustion_turbine,0,456,912,17.0,1.0,752642.6291000013,0.016025,5.0,5.262095,0.0,0.0,609487.9963999998,0.33955417800007126,0
