Generators,Resources,Periods,Problem size,Number of variables,Generated energy annealer,Commitment annealer,Start-up annealer,Shut-down annealer,Operational cost annealer,QPU access time,QPU charge time,QPU run time,Generated energy classical,Commitment classical,Start-up classical,Shut classical,Operational cost classical,CPU time
22,onshore_wind_turbine,17,600,2040,0.0,,,,1516692.7763,0.032047,5000000,5293929,1.0,,,,1321882.2396000004,0.40071569299834664
22,onshore_wind_turbine,18,600,2040,14.0,,,,1516692.7763,0.032047,5000000,5293929,14.0,,,,1321882.2396000004,0.40071569299834664
22,onshore_wind_turbine,19,600,2040,26.0,,,,1516692.7763,0.032047,5000000,5293929,26.0,,,,1321882.2396000004,0.40071569299834664
22,onshore_wind_turbine,2,600,2040,27.0,,,,1516692.7763,0.032047,5000000,5293929,27.0,,,,1321882.2396000004,0.40071569299834664
22,onshore_wind_turbine,20,600,2040,80.0,,,,1516692.7763,0.032047,5000000,5293929,80.0,,,,1321882.2396000004,0.40071569299834664
22,onshore_wind_turbine,21,600,2040,102.0,,,,1516692.7763,0.032047,5000000,5293929,102.0,,,,1321882.2396000004,0.40071569299834664
22,onshore_wind_turbine,22,600,2040,71.0,,,,1516692.7763,0.032047,5000000,5293929,71.0,,,,1321882.2396000004,0.40071569299834664
22,onshore_wind_turbine,23,600,2040,108.0,,,,1516692.7763,0.032047,5000000,5293929,108.0,,,,1321882.2396000004,0.40071569299834664
22,onshore_wind_turbine,3,600,2040,33.0,,,,1516692.7763,0.032047,5000000,5293929,33.0,,,,1321882.2396000004,0.40071569299834664
22,onshore_wind_turbine,4,600,2040,36.0,,,,1516692.7763,0.032047,5000000,5293929,36.0,,,,1321882.2396000004,0.40071569299834664
22,onshore_wind_turbine,5,600,2040,90.0,,,,1516692.7763,0.032047,5000000,5293929,91.0,,,,1321882.2396000004,0.40071569299834664
22,onshore_wind_turbine,6,600,2040,73.0,,,,1516692.7763,0.032047,5000000,5293929,73.0,,,,1321882.2396000004,0.40071569299834664
22,onshore_wind_turbine,7,600,2040,44.0,,,,1516692.7763,0.032047,5000000,5293929,44.0,,,,1321882.2396000004,0.40071569299834664
22,onshore_wind_turbine,8,600,2040,13.0,,,,1516692.7763,0.032047,5000000,5293929,36.0,,,,1321882.2396000004,0.40071569299834664
22,onshore_wind_turbine,9,600,2040,15.0,,,,1516692.7763,0.032047,5000000,5293929,36.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,0,600,2040,2.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,1,600,2040,2.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,10,600,2040,2.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,11,600,2040,1.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,12,600,2040,2.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,13,600,2040,2.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,14,600,2040,2.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,15,600,2040,2.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,16,600,2040,2.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,17,600,2040,2.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,18,600,2040,2.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,19,600,2040,2.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,2,600,2040,2.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,20,600,2040,2.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,21,600,2040,2.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,22,600,2040,2.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,23,600,2040,2.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,3,600,2040,2.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,4,600,2040,2.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,5,600,2040,2.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,6,600,2040,2.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,7,600,2040,2.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,8,600,2040,2.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
23,small_hydroelectric,9,600,2040,2.0,,,,1516692.7763,0.032047,5000000,5293929,2.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,0,600,2040,145.0,,,,1516692.7763,0.032047,5000000,5293929,145.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,1,600,2040,0.0,,,,1516692.7763,0.032047,5000000,5293929,0.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,10,600,2040,0.0,,,,1516692.7763,0.032047,5000000,5293929,0.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,11,600,2040,0.0,,,,1516692.7763,0.032047,5000000,5293929,0.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,12,600,2040,0.0,,,,1516692.7763,0.032047,5000000,5293929,0.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,13,600,2040,0.0,,,,1516692.7763,0.032047,5000000,5293929,0.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,14,600,2040,0.0,,,,1516692.7763,0.032047,5000000,5293929,0.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,15,600,2040,24.0,,,,1516692.7763,0.032047,5000000,5293929,24.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,16,600,2040,175.0,,,,1516692.7763,0.032047,5000000,5293929,175.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,17,600,2040,257.0,,,,1516692.7763,0.032047,5000000,5293929,258.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,18,600,2040,306.0,,,,1516692.7763,0.032047,5000000,5293929,306.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,19,600,2040,334.0,,,,1516692.7763,0.032047,5000000,5293929,334.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,2,600,2040,0.0,,,,1516692.7763,0.032047,5000000,5293929,0.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,20,600,2040,274.0,,,,1516692.7763,0.032047,5000000,5293929,342.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,21,600,2040,320.0,,,,1516692.7763,0.032047,5000000,5293929,336.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,22,600,2040,272.0,,,,1516692.7763,0.032047,5000000,5293929,315.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,23,600,2040,250.0,,,,1516692.7763,0.032047,5000000,5293929,250.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,3,600,2040,0.0,,,,1516692.7763,0.032047,5000000,5293929,0.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,4,600,2040,0.0,,,,1516692.7763,0.032047,5000000,5293929,0.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,5,600,2040,0.0,,,,1516692.7763,0.032047,5000000,5293929,0.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,6,600,2040,0.0,,,,1516692.7763,0.032047,5000000,5293929,0.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,7,600,2040,0.0,,,,1516692.7763,0.032047,5000000,5293929,0.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,8,600,2040,0.0,,,,1516692.7763,0.032047,5000000,5293929,0.0,,,,1321882.2396000004,0.40071569299834664
24,solar_photovoltaic,9,600,2040,0.0,,,,1516692.7763,0.032047,5000000,5293929,0.0,,,,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,0,600,2040,281.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,607.0,1.0,0.0,1.0,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,1,600,2040,607.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,607.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,10,600,2040,242.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,220.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,11,600,2040,227.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,220.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,12,600,2040,421.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,259.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,13,600,2040,475.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,472.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,14,600,2040,605.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,607.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,15,600,2040,607.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,607.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,16,600,2040,607.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,607.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,17,600,2040,371.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,607.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,18,600,2040,352.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,607.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,19,600,2040,263.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,607.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,2,600,2040,607.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,607.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,20,600,2040,458.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,603.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,21,600,2040,607.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,509.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,22,600,2040,483.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,505.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,23,600,2040,0.0,0.0,0.0,1.0,1516692.7763,0.032047,5000000,5293929,481.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,3,600,2040,525.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,607.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,4,600,2040,607.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,607.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,5,600,2040,464.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,607.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,6,600,2040,442.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,493.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,7,600,2040,320.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,308.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,8,600,2040,383.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,220.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
2,natural_gas_fired_combined_cycle,9,600,2040,251.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,220.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,0,600,2040,30.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,30.0,1.0,0.0,1.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,1,600,2040,30.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,30.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,10,600,2040,21.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,17.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,11,600,2040,29.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,17.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,12,600,2040,30.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,17.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,13,600,2040,30.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,17.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,14,600,2040,17.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,30.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,15,600,2040,30.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,30.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,16,600,2040,30.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,30.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,17,600,2040,23.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,30.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,18,600,2040,30.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,17.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,19,600,2040,30.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,30.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,2,600,2040,30.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,30.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,20,600,2040,30.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,17.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,21,600,2040,29.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,17.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,22,600,2040,30.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,17.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,23,600,2040,30.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,17.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,3,600,2040,30.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,30.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,4,600,2040,30.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,30.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,5,600,2040,29.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,30.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,6,600,2040,30.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,17.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,7,600,2040,30.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,17.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,8,600,2040,26.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,17.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
3,natural_gas_fired_combined_cycle,9,600,2040,30.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,17.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,0,600,2040,49.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,49.0,1.0,0.0,1.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,1,600,2040,49.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,49.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,10,600,2040,48.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,25.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,11,600,2040,39.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,25.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,12,600,2040,47.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,25.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,13,600,2040,39.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,25.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,14,600,2040,25.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,49.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,15,600,2040,49.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,49.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,16,600,2040,48.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,49.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,17,600,2040,40.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,49.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,18,600,2040,40.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,48.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,19,600,2040,49.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,49.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,2,600,2040,49.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,49.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,20,600,2040,49.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,25.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,21,600,2040,33.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,25.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,22,600,2040,34.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,25.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,23,600,2040,49.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,25.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,3,600,2040,40.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,49.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,4,600,2040,49.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,49.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,5,600,2040,49.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,49.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,6,600,2040,49.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,25.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,7,600,2040,49.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,25.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,8,600,2040,29.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,25.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
4,natural_gas_fired_combined_cycle,9,600,2040,49.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,25.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,0,600,2040,522.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,570.0,1.0,0.0,1.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,1,600,2040,570.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,570.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,10,600,2040,322.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,418.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,11,600,2040,350.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,459.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,12,600,2040,236.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,570.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,13,600,2040,391.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,570.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,14,600,2040,202.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,570.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,15,600,2040,328.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,570.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,16,600,2040,329.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,570.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,17,600,2040,569.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,570.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,18,600,2040,570.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,570.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,19,600,2040,570.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,570.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,2,600,2040,570.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,570.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,20,600,2040,570.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,570.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,21,600,2040,204.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,570.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,22,600,2040,266.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,570.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,23,600,2040,441.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,570.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,3,600,2040,570.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,570.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,4,600,2040,570.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,570.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,5,600,2040,526.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,570.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,6,600,2040,570.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,570.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,7,600,2040,570.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,570.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,8,600,2040,420.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,506.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
5,natural_gas_fired_combined_cycle,9,600,2040,398.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,424.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
6,natural_gas_fired_combined_cycle,0,600,2040,240.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,237.0,1.0,0.0,1.0,1321882.2396000004,0.40071569299834664
6,natural_gas_fired_combined_cycle,1,600,2040,336.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,336.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
6,natural_gas_fired_combined_cycle,10,600,2040,243.0,1.0,0.0,0.0,1516692.7763,0.032047,5000000,5293929,150.0,1.0,0.0,0.0,1321882.2396000004,0.40071569299834664
