Generators,Resources,Periods,Problem size,Generated energy variable classical,Commitment variable classical,Start variable classical,Shut variable classical,Operational cost classical,CPU time
4,natural_gas_fired_combined_cycle,0,480,49.0,1.0,0.0,1.0,1433901.2051000034,0.4335984549979912
4,natural_gas_fired_combined_cycle,1,480,49.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
4,natural_gas_fired_combined_cycle,2,480,49.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
4,natural_gas_fired_combined_cycle,3,480,49.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
4,natural_gas_fired_combined_cycle,4,480,49.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
4,natural_gas_fired_combined_cycle,5,480,49.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
4,natural_gas_fired_combined_cycle,6,480,28.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
4,natural_gas_fired_combined_cycle,7,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
4,natural_gas_fired_combined_cycle,8,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
4,natural_gas_fired_combined_cycle,9,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
4,natural_gas_fired_combined_cycle,10,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
4,natural_gas_fired_combined_cycle,11,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
4,natural_gas_fired_combined_cycle,12,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
4,natural_gas_fired_combined_cycle,13,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
4,natural_gas_fired_combined_cycle,14,480,49.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
4,natural_gas_fired_combined_cycle,15,480,49.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
4,natural_gas_fired_combined_cycle,16,480,49.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
4,natural_gas_fired_combined_cycle,17,480,49.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
4,natural_gas_fired_combined_cycle,18,480,49.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
4,natural_gas_fired_combined_cycle,19,480,49.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
4,natural_gas_fired_combined_cycle,20,480,49.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
4,natural_gas_fired_combined_cycle,21,480,49.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
4,natural_gas_fired_combined_cycle,22,480,49.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
4,natural_gas_fired_combined_cycle,23,480,49.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,0,480,570.0,1.0,0.0,1.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,1,480,570.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,2,480,570.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,3,480,570.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,4,480,570.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,5,480,570.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,6,480,570.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,7,480,570.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,8,480,570.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,9,480,504.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,10,480,494.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,11,480,534.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,12,480,570.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,13,480,570.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,14,480,570.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,15,480,570.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,16,480,570.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,17,480,570.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,18,480,570.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,19,480,570.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,20,480,570.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,21,480,570.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,22,480,570.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
5,natural_gas_fired_combined_cycle,23,480,570.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,0,480,336.0,1.0,0.0,1.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,1,480,336.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,2,480,336.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,3,480,336.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,4,480,336.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,5,480,336.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,6,480,150.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,7,480,150.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,8,480,150.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,9,480,150.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,10,480,150.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,11,480,150.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,12,480,150.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,13,480,150.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,14,480,238.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,15,480,316.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,16,480,336.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,17,480,336.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,18,480,336.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,19,480,336.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,20,480,336.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,21,480,336.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,22,480,336.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
6,natural_gas_fired_combined_cycle,23,480,336.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,0,480,275.0,1.0,0.0,1.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,1,480,336.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,2,480,336.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,3,480,336.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,4,480,336.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,5,480,194.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,6,480,150.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,7,480,150.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,8,480,150.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,9,480,150.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,10,480,150.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,11,480,150.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,12,480,150.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,13,480,150.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,14,480,150.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,15,480,150.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,16,480,206.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,17,480,285.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,18,480,314.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,19,480,336.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,20,480,336.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,21,480,311.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,22,480,255.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
7,natural_gas_fired_combined_cycle,23,480,203.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,0,480,74.0,1.0,0.0,1.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,1,480,91.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,2,480,91.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,3,480,91.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,4,480,91.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,5,480,74.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,6,480,74.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,7,480,74.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,8,480,74.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,9,480,74.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,10,480,74.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,11,480,74.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,12,480,74.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,13,480,74.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,14,480,74.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,15,480,74.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,16,480,74.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,17,480,74.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,18,480,74.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,19,480,91.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,20,480,91.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,21,480,74.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,22,480,74.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
8,natural_gas_fired_combustion_turbine,23,480,74.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,0,480,25.0,1.0,0.0,1.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,1,480,49.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,2,480,49.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,3,480,49.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,4,480,49.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,5,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,6,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,7,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,8,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,9,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,10,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,11,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,12,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,13,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,14,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,15,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,16,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,17,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,18,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,19,480,49.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,20,480,49.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,21,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,22,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
9,natural_gas_fired_combustion_turbine,23,480,25.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,0,480,22.0,1.0,0.0,1.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,1,480,48.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,2,480,48.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,3,480,48.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,4,480,37.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,5,480,22.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,6,480,22.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,7,480,22.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,8,480,22.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,9,480,22.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,10,480,22.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,11,480,22.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,12,480,22.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,13,480,22.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,14,480,22.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,15,480,22.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,16,480,22.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,17,480,22.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,18,480,22.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,19,480,48.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,20,480,29.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,21,480,22.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,22,480,22.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
10,natural_gas_fired_combustion_turbine,23,480,22.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,0,480,34.0,1.0,0.0,1.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,1,480,34.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,2,480,34.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,3,480,34.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,4,480,34.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,5,480,34.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,6,480,34.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,7,480,34.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,8,480,34.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,9,480,34.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,10,480,34.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,11,480,34.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,12,480,34.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,13,480,34.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,14,480,34.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,15,480,34.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,16,480,34.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,17,480,34.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,18,480,34.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,19,480,34.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,20,480,34.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,21,480,34.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,22,480,34.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
11,natural_gas_fired_combustion_turbine,23,480,34.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,0,480,91.0,1.0,0.0,1.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,1,480,96.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,2,480,96.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,3,480,96.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,4,480,96.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,5,480,91.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,6,480,91.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,7,480,91.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,8,480,91.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,9,480,91.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,10,480,91.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,11,480,91.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,12,480,91.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,13,480,91.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,14,480,91.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,15,480,91.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,16,480,91.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,17,480,91.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,18,480,91.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,19,480,96.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,20,480,96.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,21,480,91.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,22,480,91.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
12,natural_gas_fired_combustion_turbine,23,480,91.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,0,480,3.0,1.0,0.0,1.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,1,480,3.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,2,480,3.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,3,480,3.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,4,480,3.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,5,480,3.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,6,480,3.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,7,480,3.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,8,480,3.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,9,480,3.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,10,480,3.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,11,480,3.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,12,480,3.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,13,480,3.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,14,480,3.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,15,480,3.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,16,480,3.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,17,480,3.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,18,480,3.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,19,480,3.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,20,480,3.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,21,480,3.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,22,480,3.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
13,natural_gas_fired_combustion_turbine,23,480,3.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
14,natural_gas_fired_combustion_turbine,0,480,14.0,1.0,0.0,1.0,1433901.2051000034,0.4335984549979912
14,natural_gas_fired_combustion_turbine,1,480,14.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
14,natural_gas_fired_combustion_turbine,2,480,14.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
14,natural_gas_fired_combustion_turbine,3,480,14.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
14,natural_gas_fired_combustion_turbine,4,480,14.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
14,natural_gas_fired_combustion_turbine,5,480,14.0,1.0,0.0,0.0,1433901.2051000034,0.4335984549979912
