Generators,Resources,Periods,Problem size,Generated energy variable classical,Commitment variable classical,Start variable classical,Shut variable classical,Operational cost classical,CPU time
19,natural_gas_fired_combustion_turbine,30,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
19,natural_gas_fired_combustion_turbine,31,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
19,natural_gas_fired_combustion_turbine,32,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
19,natural_gas_fired_combustion_turbine,33,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
19,natural_gas_fired_combustion_turbine,34,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
19,natural_gas_fired_combustion_turbine,35,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,0,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,1,756,51.0,1.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,2,756,51.0,1.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,3,756,51.0,1.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,4,756,51.0,1.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,5,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,6,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,7,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,8,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,9,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,10,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,11,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,12,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,13,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,14,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,15,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,16,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,17,756,21.0,1.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,18,756,38.0,1.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,19,756,51.0,1.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,20,756,51.0,1.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,21,756,35.0,1.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,22,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,23,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,24,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,25,756,51.0,1.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,26,756,51.0,1.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,27,756,51.0,1.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,28,756,51.0,1.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,29,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,30,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,31,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,32,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,33,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,34,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
20,natural_gas_fired_combustion_turbine,35,756,0.0,0.0,,,1996186.6143000016,0.5295790519994625
0,biomass,0,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,1,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,2,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,3,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,4,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,5,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,6,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,7,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,8,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,9,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,10,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,11,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,12,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,13,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,14,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,15,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,16,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,17,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,18,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,19,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,20,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,21,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,22,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,23,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,24,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,25,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,26,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,27,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,28,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,29,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,30,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,31,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,32,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,33,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,34,792,21.0,,,,1996107.9466000018,0.4196084270006395
0,biomass,35,792,21.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,0,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,1,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,2,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,3,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,4,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,5,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,6,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,7,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,8,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,9,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,10,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,11,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,12,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,13,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,14,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,15,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,16,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,17,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,18,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,19,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,20,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,21,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,22,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,23,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,24,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,25,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,26,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,27,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,28,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,29,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,30,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,31,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,32,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,33,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,34,792,42.0,,,,1996107.9466000018,0.4196084270006395
1,hydroelectric_pumped_storage,35,792,42.0,,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,0,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,1,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,2,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,3,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,4,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,5,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,6,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,7,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,8,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,9,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,10,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,11,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,12,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,13,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,14,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,15,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,16,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,17,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,18,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,19,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,20,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,21,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,22,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,23,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,24,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,25,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,26,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,27,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,28,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,29,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,30,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,31,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,32,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,33,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,34,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
2,natural_gas_fired_combined_cycle,35,792,607.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,0,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,1,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,2,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,3,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,4,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,5,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,6,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,7,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,8,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,9,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,10,792,24.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,11,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,12,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,13,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,14,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,15,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,16,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,17,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,18,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,19,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,20,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,21,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,22,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,23,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,24,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,25,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,26,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,27,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,28,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,29,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,30,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,31,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,32,792,17.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,33,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,34,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
3,natural_gas_fired_combined_cycle,35,792,30.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,0,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,1,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,2,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,3,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,4,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,5,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,6,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,7,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,8,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,9,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,10,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,11,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,12,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,13,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,14,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,15,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,16,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,17,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,18,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,19,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,20,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,21,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,22,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,23,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,24,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,25,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,26,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,27,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,28,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,29,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,30,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,31,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,32,792,44.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,33,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,34,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
4,natural_gas_fired_combined_cycle,35,792,49.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,0,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,1,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,2,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,3,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,4,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,5,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,6,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,7,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,8,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,9,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,10,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,11,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,12,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,13,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,14,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,15,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,16,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,17,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,18,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,19,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,20,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,21,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,22,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,23,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,24,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,25,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,26,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,27,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,28,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,29,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,30,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,31,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,32,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,33,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,34,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
5,natural_gas_fired_combined_cycle,35,792,570.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,0,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,1,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,2,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,3,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,4,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,5,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,6,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,7,792,246.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,8,792,236.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,9,792,154.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,10,792,150.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,11,792,184.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,12,792,323.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,13,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,14,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,15,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,16,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,17,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,18,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,19,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,20,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,21,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,22,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,23,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,24,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,25,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,26,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,27,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,28,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,29,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,30,792,336.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,31,792,298.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,32,792,150.0,1.0,,,1996107.9466000018,0.4196084270006395
6,natural_gas_fired_combined_cycle,33,792,0.0,0.0,,,1996107.9466000018,0.4196084270006395
