Generators,Resources,Periods,Problem size,Number of variables,Generated energy annealer,Commitment annealer,Start-up annealer,Shut-down annealer,Operational cost annealer,QPU access time,QPU charge time,QPU run time,Generated energy classical,Commitment classical,Operational cost classical,CPU time
18,natural_gas_fired_combustion_turbine,32,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
18,natural_gas_fired_combustion_turbine,33,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
18,natural_gas_fired_combustion_turbine,34,720,1368,0.0,0.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
18,natural_gas_fired_combustion_turbine,35,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
18,natural_gas_fired_combustion_turbine,4,720,1368,33.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
18,natural_gas_fired_combustion_turbine,5,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
18,natural_gas_fired_combustion_turbine,6,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
18,natural_gas_fired_combustion_turbine,7,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
18,natural_gas_fired_combustion_turbine,8,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
18,natural_gas_fired_combustion_turbine,9,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,0,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,1,720,1368,33.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,45.0,1.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,10,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,11,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,12,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,13,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,14,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,15,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,16,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,17,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,18,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,19,720,1368,36.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,2,720,1368,34.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,40.0,1.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,20,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,21,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,22,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,23,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,24,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,25,720,1368,33.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,26,720,1368,35.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,27,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,28,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,29,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,3,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,30,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,31,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,32,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,33,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,34,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,35,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,4,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,5,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,6,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,7,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,8,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
19,natural_gas_fired_combustion_turbine,9,720,1368,32.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,0.0,0.0,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,0,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,1,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,10,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,11,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,12,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,13,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,14,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,15,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,16,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,17,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,18,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,19,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,2,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,20,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,21,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,22,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,23,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,24,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,25,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,26,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,27,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,28,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,29,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,3,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,30,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,31,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,32,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,33,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,34,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,35,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,4,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,5,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,6,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,7,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,8,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
1,hydroelectric_pumped_storage,9,720,1368,42.0,,,,2064798.4174000036,0.032074,5000000,5466645,42.0,,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,0,720,1368,607.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,1,720,1368,607.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,10,720,1368,269.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,11,720,1368,393.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,12,720,1368,418.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,13,720,1368,563.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,14,720,1368,607.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,15,720,1368,607.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,16,720,1368,607.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,17,720,1368,607.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,18,720,1368,607.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,19,720,1368,607.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,2,720,1368,607.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,20,720,1368,607.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,21,720,1368,607.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,22,720,1368,607.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,23,720,1368,607.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,24,720,1368,607.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,25,720,1368,607.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,26,720,1368,607.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,27,720,1368,607.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,28,720,1368,607.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,29,720,1368,607.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,3,720,1368,607.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,30,720,1368,565.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,31,720,1368,406.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,32,720,1368,221.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,33,720,1368,347.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,34,720,1368,220.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,35,720,1368,466.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,4,720,1368,607.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,5,720,1368,607.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,6,720,1368,607.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,7,720,1368,594.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,8,720,1368,536.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
2,natural_gas_fired_combined_cycle,9,720,1368,353.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,607.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,0,720,1368,30.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,1,720,1368,30.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,10,720,1368,17.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,24.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,11,720,1368,17.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,12,720,1368,0.0,0.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,13,720,1368,17.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,14,720,1368,30.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,15,720,1368,30.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,16,720,1368,30.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,17,720,1368,30.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,18,720,1368,30.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,19,720,1368,30.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,2,720,1368,30.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,20,720,1368,30.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,21,720,1368,30.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,22,720,1368,30.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,23,720,1368,30.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,24,720,1368,30.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,25,720,1368,30.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,26,720,1368,30.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,27,720,1368,30.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,28,720,1368,30.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,29,720,1368,0.0,0.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,3,720,1368,30.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,30,720,1368,17.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,31,720,1368,17.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,32,720,1368,17.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,17.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,33,720,1368,17.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,34,720,1368,17.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,35,720,1368,17.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,4,720,1368,30.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,5,720,1368,30.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,6,720,1368,30.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,7,720,1368,17.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,8,720,1368,17.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
3,natural_gas_fired_combined_cycle,9,720,1368,17.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,30.0,1.0,1996370.5749000008,0.46834790499997325
4,natural_gas_fired_combined_cycle,0,720,1368,49.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,49.0,1.0,1996370.5749000008,0.46834790499997325
4,natural_gas_fired_combined_cycle,1,720,1368,49.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,49.0,1.0,1996370.5749000008,0.46834790499997325
4,natural_gas_fired_combined_cycle,10,720,1368,25.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,49.0,1.0,1996370.5749000008,0.46834790499997325
4,natural_gas_fired_combined_cycle,11,720,1368,0.0,0.0,,,2064798.4174000036,0.032074,5000000,5466645,49.0,1.0,1996370.5749000008,0.46834790499997325
4,natural_gas_fired_combined_cycle,12,720,1368,0.0,0.0,,,2064798.4174000036,0.032074,5000000,5466645,49.0,1.0,1996370.5749000008,0.46834790499997325
4,natural_gas_fired_combined_cycle,13,720,1368,25.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,49.0,1.0,1996370.5749000008,0.46834790499997325
4,natural_gas_fired_combined_cycle,14,720,1368,0.0,0.0,,,2064798.4174000036,0.032074,5000000,5466645,49.0,1.0,1996370.5749000008,0.46834790499997325
4,natural_gas_fired_combined_cycle,15,720,1368,49.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,49.0,1.0,1996370.5749000008,0.46834790499997325
4,natural_gas_fired_combined_cycle,16,720,1368,49.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,49.0,1.0,1996370.5749000008,0.46834790499997325
4,natural_gas_fired_combined_cycle,17,720,1368,49.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,49.0,1.0,1996370.5749000008,0.46834790499997325
4,natural_gas_fired_combined_cycle,18,720,1368,49.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,49.0,1.0,1996370.5749000008,0.46834790499997325
4,natural_gas_fired_combined_cycle,19,720,1368,49.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,49.0,1.0,1996370.5749000008,0.46834790499997325
4,natural_gas_fired_combined_cycle,2,720,1368,49.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,49.0,1.0,1996370.5749000008,0.46834790499997325
4,natural_gas_fired_combined_cycle,20,720,1368,49.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,49.0,1.0,1996370.5749000008,0.46834790499997325
4,natural_gas_fired_combined_cycle,21,720,1368,49.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,49.0,1.0,1996370.5749000008,0.46834790499997325
4,natural_gas_fired_combined_cycle,22,720,1368,49.0,1.0,,,2064798.4174000036,0.032074,5000000,5466645,49.0,1.0,1996370.5749000008,0.46834790499997325
